prompt_sha256,category
01ea5c78b279f8877c0e8715b364f6f421813cb895b3e8977ceab459ca9d7c89,教材與出題 > 課綱約束核對
01ebde6f6dd45704d1f2ce60e0a8c553904bca8fa00e0f647cd71706c7cde000,學習與研究 > 學術插圖與研究圖解
01eedad6a8d779e5fdb95d7c2eb4ac4ebadb4f4cf571d029d8d54ca204e42b4a,生活與一般問答 > 一般知識
01f1acbfd2e0203f8cbac4fb9dd4b3322f5793c1d30ed6f63b4ed20a0b452ef7,AI與機器學習 > 文字引導影像生成原理
01f211a58b445946348bbfb2e0b78f605c328916ae476415b351dafecf538dfd,商業與投資 > 財經新聞與市場追蹤
01f44824d3267575a54649f7aa4c6b95c70bf5793f1a4ee51b874e4041f98d29,文件與寫作 > PowerPoint與簡報製作
01f7dee5b2a9d0f2b4023e94c8a2c11d439798d2029d775b536f1ba990c791c9,AI與機器學習 > 影像生成與編輯
01fb966f78a799f157bc3d45c10c000d694e5d2c098dec6693384f4d242df2c8,程式開發 > 程式碼審查與測試
01fbe083b5256b568ad2b562aaf98c56eda2d3092526eafa0f31ad56067303e2,文件與寫作 > 格式整理
01feb40a0038d7875e117347250c1f510305d24ab49e7bddd58fe9b373a6c875,生活與一般問答 > 一般知識
01ff814c1ed9442e7c71636e14dab67f880426ffde38ae6132312bd0e11142be,程式開發 > LaTeX與科學繪圖程式
0200827b3af653f436d4903c9d52fc8fc4873bcebe301403ca83d3747e0dcc20,生活與一般問答 > 日常對話
0202b0de0984744cf329e2e02332e3028eb33826ea430f3d23e995fae2ba5f98,學習與研究 > PCR實驗方法資料
020ba8ba39517aabf89e81fce27274616b0c20b2611f39e24ca88ae927129cf3,文件與寫作 > 翻譯
020cbc2604a5b0866c8775f0af0510c7031f07ee61a0917457ab7df799c89bd0,AI與機器學習 > 文本分類與語意標註
020f520fb5587cc5c26f4614eb6f49659dce2abfcc2b07e6ccbf899b1825fb22,AI與機器學習 > 文本分類與語意標註
021203394f21a4857df252d18391970127b623fc18c9a2bec44542eea906904e,系統與維運 > 工具載入狀態通知
0212384d55eb177accaf1a7212d1024c2b0596bc308a864a7db4639744b2b90f,AI與機器學習 > 模型評測
0214fa2df21d423ab631fc7266b508672b7231709828cfff653f3d2a4a11b3d0,教材與出題 > 課綱約束核對
02196afa2aba96b7a1e9d00bde84ef69b890fd146187cb0dfe75b7476df76175,文件與寫作 > 簡報講稿與旁白
021ab1320422b6acc743e6fc09ada8c497b2317b75d2fada73aa7fa5c99b9b4b,生活與一般問答 > 一般知識
021cd0f84a958a34ea39a0f6356f8213ac5698904074ebe39dce1683a89950fc,文件與寫作 > 翻譯
021e1e9b73be4f97a6f3bb60983868c23e4abb79df6a4bee7ee64dd0f66d38c4,AI與機器學習 > 文本分類與語意標註
0220c3fae6a35ae0393bcfecfdf122bf9495190b989a1a413f46612aa74a1986,AI與機器學習 > 文本分類與語意標註
0220f51036aade5ec03e41fef573eb43f42d11ae5f4c65591c8598ce542ccbcd,程式開發 > 除錯
02271307692c824c3c9e8f22745154a2b82b5c0a6d6b8dbc8679290a5f8083b3,教材與出題 > 題目品質與答案核對
02274226278dab85bc201e21f16456b6f224a555ea074e0a4ee4fbe1836c1744,程式開發 > 前端開發
0227549a0b480ce8ca116722c6ab0a568dfdee48390825bd95f6bebcd203510b,AI與機器學習 > 文本分類與語意標註
0228824cb0059c865a24d1150065bf73f3770c81d1fae0d7de977181b2ca9e83,AI與機器學習 > 模型評測
0228da9413108dcc479ad7976a867aa536ccaef141dc960c0a5dc6ca3c286cd7,程式開發 > 前端開發
02291a3e5b1d1e3c270bc737d6500dbbeb62ad7c60525c0e008a1bc15f7de0ff,AI與機器學習 > 提示工程
0229ebe0c03b509ee179063bcf2de871db7cc84d069b2d6ac5acd0886f5ea39c,AI與機器學習 > 文本分類與語意標註
022af916cebea8c16b1242a706b797a526faf9457346a739127e2ddf156bffd7,程式開發 > 前端開發
022b66cd6687e66a67b3dddd104867c8cce1589a1d4e80ab7059a21a3827c482,教材與出題 > 課綱約束核對
022c122df6855964aa42b61b4156a038bb92a18a30fc6b3a92a418afbae2c79c,教材與出題 > 課綱約束核對
022c63140ba0582c45b3775ad5f4521064318efac42d44906d81dd5d17678bbb,AI與機器學習 > 提示工程
0231ae567a10e955b0c563fb6bbd13ebcc3446b824fd6e00f04270c389c42828,教材與出題 > 題目生成
0232489e4fd5b0c560e71835e494787aeaf5843d6decb5677e11be3613657202,商業與投資 > 財經新聞與市場追蹤
0233e3df8cb650fe662114aedcfd940be91159f82b9d8c3644655087232ed986,程式開發 > 硬體描述語言
02346f1c2c397a0b60091e7efabcd8c3320d064cb80f34e296e26db54ee17005,AI與機器學習 > 文本分類與語意標註
0236a41414b39660afa95e89600a00126ad8cb1ed2d770e6111f22bc2ec17761,AI與機器學習 > 文本分類與語意標註
02373d07f7f2233080b617a365475de3558106becfb38c5898e8c3288e49a8bc,AI與機器學習 > 文本分類與語意標註
0239bb3dd41f6008db7f687cc46f81842aaeb8db68bc033c00575410cc2e51f2,AI與機器學習 > 文本分類與語意標註
0239bcc6c705bd0609ad6b13d49b0853ff9a64d9d5bb652226e87930216b111d,AI與機器學習 > 文本分類與語意標註
023a76da226dda64bc5b8b43004dc93a1a9c117d18a52326ffdde7b73a0d1b34,AI與機器學習 > 文本分類與語意標註
023afebe9d7a77b16a4112f34c00e9be2e09c22b517ec31b4a1b581084bd7e22,程式開發 > 程式碼解釋
023b1ac1c2a30268cdda5b5c90719d0a464e191d926a26703adc9c4396d3af52,系統與維運 > 操作審批與風險審查
02423c2500f4f0693cf96982744126627fc1775bd247217df42211c7e15d5460,文件與寫作 > 文件閱讀與理解
0242edd8bc566fde8777f730313688c15854e6acfc57898c9b67858ee35c53b6,AI與機器學習 > 提示工程
02438506c67f0bd03431b932031d5e66113745727d4099a027dfeb202f93c9f5,AI與機器學習 > 影像生成與編輯
0245501c3dd62310e55dbe6d4633ebff18608467c0225d3d319bdd30a6baed89,學習與研究 > 作業協助
0248a7d4f6c1e8d6eb2e83a4ca2d02c1c3c77f7dea7cf1e196ca9f7174fc6c33,教材與出題 > 課綱約束核對
024913a946592ef3e137f14eaf53a3a47b936eafafb3bf4ca7417f455905d2a8,教材與出題 > 題目生成
024b7c7b08d0a916ade75f0e681635e8751731640a9e06918a1989af2496b4bc,文件與寫作 > 內容改寫
024dba1ef61e01fcf7198d46c593828e4ec40420e5ee4a5331e95d7288e9d6cd,學習與研究 > 學術插圖與研究圖解
025104a19d0cc2392d225f07198a678f142cc8417731bbd1d70ae758af00df63,AI與機器學習 > 提示工程
0252ad41a8549582e5bde72c8ff4f0625343e7f5a7a31fe8c8f9a4b3442feadb,其他 > 修改要求與修訂接續
02535fdd626a7a4a50475797c18b53366bbc98811da2c5c82625075508970d91,教材與出題 > 課綱約束核對
0254f4442df24154df8e2d7470f66963599867aa4945c83ef7b19aa53aa63ef5,程式開發 > Python
02593dca2e85297ef58da6307f9d6fb9c1d492badae0db0bfd81e18d0a4f2e18,程式開發 > 後端開發
025b44c3731cf826b37ef7d92ab5cf475bb55c97e3438eef4a86db0ea0beb00d,AI與機器學習 > 文本分類與語意標註
026108257c995c508a7e9029efe1d8c3873faeeda411320506002758cd06518b,其他 > 更新內容顯示問題
02648d06405cf1b76790a6a2a7f94e3eca067fade80998983f33e5149704e589,其他 > 修改要求與修訂接續
0264af114d4463d94e591108e04e9c7c46758e2ad5c2b35918f73e01ff1bd15b,生活與一般問答 > 一般知識
0266b138724a6b26eb560d7aa3b9b272eb270d9c308a339f96cf222dec95213d,其他 > 更新內容顯示問題
026882b16e9a0ada29d306c6210622d7e24a431b49ac5bc4faf914c071418a8c,程式開發 > 提交與規格合規審查
026f06636c76ae510ab03909f55a9520a23616572d53a20ce9de58e60b1914f3,程式開發 > 前端開發
0271288061b091335954c42971804ab66b8a1b48396158224002aa128f858b9e,AI與機器學習 > 文本分類與語意標註
02730d0d2be168fd9fa244022383966a3871e881e4457bf47d2d03a53489f4dd,AI與機器學習 > 提示工程
0274911e759b20e2416fc02def1cca0cca0b225f6f6693ddbeb4b6f878257a8d,系統與維運 > 瀏覽器與桌面操作
02764927d491be6ed19f3986e4854fb9cc3bad850fd1ce9475c0c21fd868fefc,AI與機器學習 > 文本分類與語意標註
027730e00fe6bb4fa26a79a44a3c4780c50a51d96a6d35d51fa9b70e7e8ee65a,AI與機器學習 > 個人化工作建議生成
0278a0de426cb18cbbf370eac3d35a26a691bb2ac76d5760997f962bf33dbde9,AI與機器學習 > 文本分類與語意標註
02798da4bdbffad0ca7892bfb622aad3bc4dc3ae2fc8f96ddc661853b6a82b87,文件與寫作 > Email
0279b417dada7f5810c7708d6ae84e989e7fdceb2cb4e9ac18d7e9b8ada784a9,數據分析 > 報表分析
027a2dbda8c175a1b6b7625b73e96e7312b452aaa2f8f596c464ea87ed27f23e,其他 > 修改要求與修訂接續
027a6e40f1dc09ca41c25588753f8f4308b12a74046cc155db6fd796b02445fb,程式開發 > 程式碼解釋
027b7913882fef3aabc5128bfe41d8345029e7049d600ce4bffc183931a1ea74,文件與寫作 > 翻譯
02807c43c4f93921146d1c460404c0810496ebe567c9f59ffd30952b94026c5f,系統與維運 > 瀏覽器與桌面操作
028177392d095d6bb8008bf57f87cbd85a5781797243175a7470718f088d9f71,文件與寫作 > Email
028355a9473d0d9ecd18d33b59bcb790fad9592cef7246ef6a2ce90e9a12f6af,文件與寫作 > 對話標題與任務索引
0283d76de4d8b2b51d6954812a588331750374b6274da425bb8fc31c8d8c7663,程式開發 > Excel巨集與辦公自動化
028571a3d6369fd60df9b3b7fba092abc10bdc0bc947e66a19bcda27506f56fe,程式開發 > Excel巨集與辦公自動化
0285f33c5ca31c02074bbbebbb51f8738345f273b277f55c66e94c9bc11a20f3,程式開發 > 前端開發
0285f52bf71baa8ebc3b9c1450711399f4192641a8412c82e42117e9229f8700,文件與寫作 > 標題與主旨處理
02869f039d5fd328f1f74adf21f88fe4eaae546f435d176f5db40e4f1dbde01a,AI與機器學習 > 提示工程
0286de3a5ffd5054d81bf5b846a81746fddc15f897714f3f234e7eed4e16c607,商業與投資 > 財經新聞與市場追蹤
0287279a3664576b27b6579a30262ee0b4fd5d4d976acc9f6835406ab11a088e,AI與機器學習 > 文本分類與語意標註
028a256f2a0b0a5ed18615b5b27517802dd74d73b33787772f46f244d30a9034,AI與機器學習 > 文本分類與語意標註
028c8f24522932acff34522ec87739f0924f04b70cf4e23ef6361fd24722842a,AI與機器學習 > 文本分類與語意標註
028d010c88a29d5d92d7822b5c4d88319f663a686a9d636ac1927722ac7c1259,AI與機器學習 > 文本分類與語意標註
028eeacee1506721fdff37955a1a0d67da1c9f6f723a0106b1d13be98b257d0f,商業與投資 > 財經新聞與市場追蹤
029035cab58c3d1ffe5003f9e2786809584109f94cbdf8e9996bcd7104dd664f,教材與出題 > 概念抽取
0292a390a1a6970c635e1d8f9ff061c40d155472dc6ac553e0fde981b248e470,系統與維運 > 操作審批與風險審查
0292c8054f8311187937108f98fea6339e04277e276c321ab2a50ec8319b6d3d,系統與維運 > 門禁與IoT設備管理
02939d24e2225809157bbdfb9bc4b0c461471d3cdfff65b5cbb3736973abf416,教材與出題 > 課綱約束核對
0296a6233821f58259903dd9ad64510c76c7fa5b2da38f9b8124f5a0ee3dde17,AI與機器學習 > 個人化工作建議生成
0297a005506c71761ebf82c57fd2b0db78e64f783b0e8c6a73fde3f9a5353e5a,教材與出題 > 課綱約束核對
0297e9fc1393ca22393d69c6c706e18a0d033e05e4eb3a278fcd4438b74fe200,文件與寫作 > 海報與宣傳文案
0297fe7b7b4e73fb249d11fffd47da702295c8f3bcea84c6f850b720f86711bf,程式開發 > 行動App與Flutter
029bfeb5e0e7bc7cd873fb91589ba4dc736ac8c6520fb5f164476a4990a227d8,AI與機器學習 > 文本分類與語意標註
029dc8a1663080c2337273f482741f8a4a060b3e493f9c4736bba490a93d9dcb,AI與機器學習 > 提示工程
02a02eb2647470be4de707717fcd37c0b0fb8d685581f6e992fa1044eedff143,AI與機器學習 > 既有AI代理設定與串接
02a1903d3b51c293eb4e91ca0b69237e21dde0932622ebdf082cb11e95d82f7c,文件與寫作 > PowerPoint與簡報製作
02a551e21554143619ff2868eafd894c9db7dac2e117028c739df97e8fe4d201,系統與維運 > 檔案與資料夾管理
02a57f59744978bf13c793e8f98866c7ea210338b03193580f7048c591848973,文件與寫作 > 標題與主旨處理
02a68657030db25f4fd5b64b145177c34235552579a8eeb1d4cc68319c314260,AI與機器學習 > 模型評測
02a9a55e78d80ed1c508b1ec3f7d42b9a5029268448b5b2961714920b60432e9,AI與機器學習 > 文本分類與語意標註
02aa5fcacc704f830a9ebfc3e1e0fbdcf23d78ad63c7e289299f4cf0293768b4,AI與機器學習 > 文本分類與語意標註
02af0081c27107241a6c6354ed297d84703b5f0688d58215658945787eacf702,生活與一般問答 > 日常對話
02af4cc7b318535538199993d0ffa653cea7d8e08e5bd4cbbc57756d74fdd00e,教材與出題 > 課綱約束核對
02b1edd19afd0eb4d4698833afa0caaaa9045698796d8189b6ab554e19149007,AI與機器學習 > 文本分類與語意標註
02b2593a18b1658c5796d3553c56355aff1282031ec3a83815cbdd4d8d730aa9,文件與寫作 > 翻譯
02b2dd5d67710439ff7c665dd3df288e9c54e27443028db35256b0888108d024,AI與機器學習 > 文本分類與語意標註
02b39ee86aac3a0e783e9c39fe40a6cd87340186a51ca95f36c9cca4cae57592,AI與機器學習 > 文本分類與語意標註
02b40a04a8f34e09978e848244fa5ac0c54df6b5256b65cb01ce0a1c6b4d31f2,文件與寫作 > 簡報視覺設計
02b53fe3502bb3a74293e66a3dff7207431f0789fe038793467b36e0cc2f3588,學習與研究 > 研究工具與研究限制
02b559682060e8da505ecdad5b627afc1f268c4e258fb47188e38614d6e54bca,文件與寫作 > 對話標題與任務索引
02b62d97b6ce94fd2c23bb35f6b2ff97234dfb74526162757a182dd024ec1058,商業與投資 > 財經新聞與市場追蹤
02b6e791c5c018610e6045ed83db824530a0b5189c67bbff96c3263db4071ccc,AI與機器學習 > 提示工程
02b775ef4243873d79719c52a3542b3515ebc5ccefb719425d9c95212aa2a45f,教材與出題 > 課綱約束核對
02b8bef01abdb7919fb5f4707b16857cf5636ad8c2ed9d836e8fd2c5f507507a,教材與出題 > 課綱約束核對
02bc172219744640f9055d8b137044e37d3d3d557aab1fa61f15acadd7339be2,教材與出題 > 課綱約束核對
02c064cb328dd8344d005e1d6c542d8dd67c498e5c3b21f8892d17670a9f338b,系統與維運 > 瀏覽器與桌面操作
02c1b6ac54a96aae687af175dfdbfa79a57d1f1c54e085fa33ce142b392c6793,商業與投資 > 財經新聞與市場追蹤
02c3fe13277cfed4b243e4d3d41f6d8f37fbd7b3f25cc5ebe6cf9fa98e4f5ce9,程式開發 > 除錯
02c74fd744123dac48eaa45668c0a5522cb9cad3dc317c14c455ef001baf77e1,教材與出題 > 課綱約束核對
02c772110132ed2e8ad428c7540f6168f7cabfcb9f846e66e96ac4203aafc89d,AI與機器學習 > 模型評測
02c8742e02df9df2cba03084a4db663e7883928c19de1406331084d7414a2e80,AI與機器學習 > 文本分類與語意標註
02c9044a3e6436a97aee330afcea079c8a1e9c65a8e3b2c60802acc57d43c2cf,AI與機器學習 > 文本分類與語意標註
02cedce56a4dcba73ff93832d02e07e3bd840a233b042bb935c5ffa1226a19af,文件與寫作 > 簡報講稿與旁白
02cf8856841a8367c11cd4a01a257a5889eded7d8e8a742c3f7840a945acaa24,AI與機器學習 > 文本分類與語意標註
02d081344fa4a2e08f63e6f631678bae6446867446109d3e79eb794a1ffc3d6c,AI與機器學習 > 文本分類與語意標註
02da5a200852ad57b7cebb71618febed8fbb054b456dd6946fb6224a9b462fe8,文件與寫作 > 文件閱讀與理解
02dd5dc64550d6adef2c8c4d798e2d8e3a4066d6d4b42d299b2cdd1c240425fc,AI與機器學習 > 文本分類與語意標註
02ddb5e76458b13261f058b051a769587d407c4446284c6ef391816ed36babf3,AI與機器學習 > 代理任務接續與計畫執行
02decb264b9f775e3c32005ff5e1486f86e33dcb58efbed1a8d59df534cd9090,商業與投資 > 財經新聞與市場追蹤
02def2aab964190c84d034192e4ae5970d57b387b01a06e46eb82bf3e430fdba,AI與機器學習 > 文本分類與語意標註
02e0ea58e7c9c695bbe99219725ab769313809b817f04e2cfe17bb5f25b9f5d2,程式開發 > 提交與規格合規審查
02e4a00f206a91ec9f12ee4f1613c82baf3a3e9252f314d774cc0bd2d502b2a5,AI與機器學習 > 模型評測
02e5078ac782b2580f39e6674157f15de31a55ea663719a589c9f3538465ad03,AI與機器學習 > 提示工程
02e7cf8d1ee6aa79840ca38583a2fab8699b53f58737d861a17ffa6853c379b9,AI與機器學習 > 文本分類與語意標註
02e9988184f0b1217a3d633c5bd28a7d979dede323678c069a8a748f288ec9a0,程式開發 > 提交與規格合規審查
02eee496c9cafe0f01be805865eab9c4f9ffba30e6bf54324c0fa915275cc99d,程式開發 > Git
02efeb8fdd03be116e7d2d74c19c663f5a3effeb53862db9663272f881ecce2d,學習與研究 > 論文圖表解讀
02f008494246a4b838c1ca24010c2a463eb4e9e34f192737f54bebfd54538b92,其他 > 更新內容顯示問題
02f0ad36a724fa74084fe594c68d837bdf02290dec73c4b56ad076506df15798,文件與寫作 > PowerPoint與簡報製作
02f1acc42b775f59a479af35bd37ea6d58602dde4d3f6806338076b9ef512616,AI與機器學習 > 提示工程
02f345693ef84fe75cc53921096a77eb7672fceb0fabb14492e3713f012866db,AI與機器學習 > 提示工程
02f37fe36be6268a43c9e035204dfe5e7bb572de71cb07ed50eb581a15a6b5b0,教材與出題 > 課綱約束核對
02f435e6498fc7a371c5343068d7d212897d3e7c8ea17067437f982bd318df4e,商業與投資 > 財經新聞與市場追蹤
02f4e6eabc04adb745df44fcaff7e866e02083386599dbb8c19558d4d36e4197,文件與寫作 > 內容改寫
02f791fbb067dabd8c46fc5c1634808ab9223e1fa550f65c5a4f6a89c592c106,教材與出題 > 課綱約束核對
02f7a711bd6cc164be0610e5e12cab0066311cf0567d1d66413f17e820bfd2f1,文件與寫作 > 文件刪修與篇幅調整
02f8438ac4c73676b1e6e912305731f183275e929bba2e18cd650a7994b94c94,系統與維運 > 環境安裝
02f932fa1cc70348a1a140a0c28410f40a0f86cb4c897ddb8472a079fc1676a7,AI與機器學習 > 文本分類與語意標註
02fb4d94734332588727150c0401731230f9866152a70ba66f90cb5acb5cf22b,系統與維運 > 操作審批與風險審查
02fe7ebe39a45b23b104ef70440260e6c39e23a4cf5dc963d19b51466def9a90,文件與寫作 > 創意文案與社群回覆
02ff6e384388f5347ab9b78412c94702518ac64aacd2e53e3e49ee6cdf30f60f,文件與寫作 > 訪談大綱與問題編排
02ff927c1a6a0361a619dea466f61c390e4e0b3c0a1a02f329a29614972ba7b9,AI與機器學習 > 提示工程
02ffe85916da6b6dccfb1ec5f6a8530e2e205a3c00f3ed02c0daf5e01a1e5323,AI與機器學習 > 提示工程
03020eb8695525f012690b32962c19469b93bafb54ecc214b32e4e8fbc489c15,AI與機器學習 > 文本分類與語意標註
0302aa7b0c3936f6f452aea70cc37cd37f0aefb71f9d9aafcd59dc5e25252431,教材與出題 > 概念抽取
0304600d7aeedd5d2901c27c419cd84320a47f33dbca87533a7696d272c21e00,AI與機器學習 > 文本分類與語意標註
0304cd43be76e34222d7ea46ac93a6e7ec90e2e8995ce6500e819e3d91a61095,文件與寫作 > 工作進度與交接整理
030634e67e204cb5666899986904da1af3156987bec714f6db79fd5cc810d0be,資料庫 > 資料表設計
03083b3985b53c8a4f47e3e563397b24256e4ca8b1f01ef6cf31b251a23945f3,AI與機器學習 > 提示工程
030886d2f0fd8a7f4ffd18baba8c2942367a87f6d48eca49beb862578e2d7e94,AI與機器學習 > 文本分類與語意標註
030e746963f356f4cef560ed46593348f127433afa9d96fa30ff06bb3ba3041c,學習與研究 > 臨床試驗資訊
030ef26a5292dae10dbcbae0761af7f0193eeb592887bfd84bcb9f469ba6c9aa,學習與研究 > 數學
030fd8254b261671808335e8c9f6cd28a52718a7979f5fab6f44437ec3da2a02,教材與出題 > 課綱約束核對
03111e30f257cc28b515238f8b6eb49740ec71979f9f03a3fa9f6df3d3cb22bd,AI與機器學習 > AI應用故障排查
03132cbf81daca9fd8effb2c277fcdc79451628b80ff81d7531d44ebc5ce484e,教材與出題 > 題目生成
03164b6b6e82bdd80de20ca55898f54cd8b0db4a2b5a56e3909233af2af74035,教材與出題 > 教學模擬案例
031728cbc033f6d0dd2ca83a51bda5a7e1516155d43d14f4f6c680095d0ad842,文件與寫作 > 簡報視覺設計
031c0d313f787a120f8a1ce7b6d1a12cef75f70e133097f2c7c444e45ff642a5,其他 > 任務接續與流程執行
031c14f68e87660333b66d66b9b1f28231b15cd99ac08279fecd29d025f76d4e,文件與寫作 > 對話標題與任務索引
031cc8ec19bd35bcc196833987e1b40f56b813c64a15d61382ee928cfcb49290,AI與機器學習 > 提示工程
0323c771c89075219383a408b55d7f1072ef2d3d7ec5293fd1f3e156b7483762,系統與維運 > 門禁與IoT設備管理
03290d12faa421daa9d74d16a1a1c33a335c2de5a8d0d9d11e813880299b4a8d,文件與寫作 > 技術文件與操作手冊
03291cd60ffdee53a30eeaa20f8cda0185d9b1e9986de64df9a6f3a443f83a7c,文件與寫作 > 翻譯
032b363c468f9b4ec8fc54a56fe2b7271b4ca4847c142e379366a354f064b621,程式開發 > 前端開發
032bc8629158940e71057c6ffe10d530372ba0f741a4fb12627f0692dacb2146,程式開發 > 除錯
032bf22ed3720f03b21ace79041c6ff409e8f93261a5872d7e8f0e94c608d7aa,文件與寫作 > 內容改寫
032dfba5d189d736d0465e158ae21ae82a3d6f0ea89e675147f328d38d309c1c,文件與寫作 > 圖片與視覺素材製作
032e08b83a24c1ddc1b27b0257544e9dd8c80ae3a259d01e7bb01f71ba9b1434,文件與寫作 > 內容改寫
032f282093cead5983255b2d9cedd8d36bf53a9aa29d1d8b30823e99d2cd3170,AI與機器學習 > 文本分類與語意標註
03321103f1965b1d394fd478ed563ebd168a109b15055301bfb6fef80523d468,AI與機器學習 > 文本分類與語意標註
03327e5c986fd09e6087577cd643c219cc879fab6227caa16618c28f96a537e2,商業與投資 > 保險與退休規劃
03359578b67ef32e5bb68fdd751e7109089c0553d1b744b1928dcfb04a4c8ef8,文件與寫作 > PowerPoint與簡報製作
0335dadcb1f77320d7497fbfe39b6a59e07e6d4d9afea0a1a12210da04ebaea8,AI與機器學習 > 提示工程
03371b8b00075668429e224cf4c195b04eccad7ae2c1ecf9724f618a56f09288,AI與機器學習 > 模型評測
