request_id,category
request_1b2c54660ffe5c8e,AI與機器學習 > 模型評測
request_4bc8e9aad7ddee78,AI與機器學習 > 模型評測
request_f059af262ea300bc,AI與機器學習 > 模型評測
request_1778a5643a52f229,AI與機器學習 > 模型評測
request_9f3a0d7edda3209b,AI與機器學習 > 模型評測
request_dc86e14872c98a24,AI與機器學習 > 模型評測
request_449e85da54b2bbef,AI與機器學習 > 模型評測
request_b70b7ddc08eb4ca6,學習與研究 > 實驗設計與結果解讀
request_2a877642b3dd4763,AI與機器學習 > 模型評測
request_f20b285bb85a9bc6,AI與機器學習 > 模型評測
request_0be0a8f97c697f99,AI與機器學習 > 模型評測
request_e2ee5f103647a5bc,AI與機器學習 > 模型評測
request_fe30ecfd2ab2f231,AI與機器學習 > 模型評測
request_fff206fb275d57c1,AI與機器學習 > 模型評測
request_94e1e32f704d955c,AI與機器學習 > 模型評測
request_bb543a7ea1e056ce,AI與機器學習 > 模型評測
request_25d15dd45af83f92,AI與機器學習 > 模型評測
request_bbb51a1b91eeab61,AI與機器學習 > 模型評測
request_c99899ae71ded405,AI與機器學習 > 模型評測
request_26d174051698eaf8,AI與機器學習 > 模型評測
request_b4a52a8c9ade2210,AI與機器學習 > 模型評測
request_0ed29fab64342877,AI與機器學習 > 模型評測
request_241aa4d6420e55d9,AI與機器學習 > 模型評測
request_e4079a0b3c70bf99,AI與機器學習 > 模型評測
request_f89f23084bce4783,學習與研究 > 臨床試驗資訊
request_364f2c0c10005b27,AI與機器學習 > 模型評測
request_28807ecdb3b5bddc,AI與機器學習 > 模型評測
request_84d8c907740d1318,AI與機器學習 > 模型評測
request_a69cb355e4ae5e66,AI與機器學習 > 模型評測
request_018e5aaaa7b5ce89,AI與機器學習 > 模型評測
request_dd30bcb6065eb83d,AI與機器學習 > 模型評測
request_eb0b154b455f5334,AI與機器學習 > 模型評測
request_9282a4470e824ef0,AI與機器學習 > 模型評測
request_3dc2f04ddd627e11,AI與機器學習 > 模型評測
request_f2c2356ad7881722,AI與機器學習 > 模型評測
request_47491a6bc38bbae5,AI與機器學習 > 模型評測
request_821746bded2fefd0,AI與機器學習 > 模型評測
request_232f967641e0ec36,AI與機器學習 > 模型評測
request_12254d76d09ddfc0,AI與機器學習 > 模型評測
request_32618d5802f79de4,系統與維運 > 檔案與資料夾管理
request_fe42b3ebfda818ce,文件與寫作 > 文件成果獨立審核
request_c042deb6a7a1b79c,文件與寫作 > 文件成果獨立審核
request_78d5b5c1bd73218b,文件與寫作 > 對話標題與任務索引
request_34dd23d1853aff8b,文件與寫作 > 翻譯
request_2120c2192fc89609,文件與寫作 > 翻譯
request_cf27222bc85d65e7,其他 > 結果核對與驗證追問
request_5765dc90c2df6b17,其他 > 結果核對與驗證追問
request_8f143c6b29e4851c,文件與寫作 > 標題與主旨處理
request_19b7618b6c2c4cc1,AI與機器學習 > 個人化工作建議生成
request_67f3b1eb52d922ed,程式開發 > 硬體描述語言
request_36698b7da0ffc9a8,系統與維運 > 權限問題
request_2d702291f46f700f,其他 > 結果核對與驗證追問
request_330fe0bf248cb18e,AI與機器學習 > 個人化工作建議生成
request_e86faa78e5472259,AI與機器學習 > 個人化工作建議生成
request_37ad0c7c177da89c,其他 > 結果核對與驗證追問
request_a5b973d50a310073,AI與機器學習 > 個人化工作建議生成
request_d80605694e9358ee,AI與機器學習 > 個人化工作建議生成
request_6c959198b6dbc4a2,AI與機器學習 > 建議內容安全審核
request_60fd8bf9031a6a7c,生活與一般問答 > 一般知識
request_fc441d8abaa8a70f,文件與寫作 > 配色與版面調整
request_7717c320c8b7c7f1,文件與寫作 > 配色與版面調整
request_f2d976451223865d,文件與寫作 > 配色與版面調整
request_b89f8744a384067a,系統與維運 > 檔案與資料夾管理
request_1b73881ce65969db,數據分析 > 文本編碼與內容評分
request_4ec8e00208d2f04b,文件與寫作 > 圖片與視覺素材製作
request_796a13df2663b8a9,其他 > 更新內容顯示問題
request_1af9d2f022914336,文件與寫作 > 圖片與視覺素材製作
request_4ba5755ee60fc931,文件與寫作 > 圖片與視覺素材製作
request_3b467ecda8b9fc94,文件與寫作 > 圖片與視覺素材製作
request_6e8fb2fc6aae47c3,文件與寫作 > 圖片與視覺素材製作
request_82b9598a2b03b571,文件與寫作 > 圖片與視覺素材製作
request_8d071863162448de,文件與寫作 > 圖片與視覺素材製作
request_7ccfe5922f0cde77,文件與寫作 > 圖片與視覺素材製作
request_c11dfd1fe1658613,文件與寫作 > 圖片與視覺素材製作
request_397f35f35c9fb825,文件與寫作 > 圖片與視覺素材製作
request_68d7558aa8dd97c0,文件與寫作 > 圖片與視覺素材製作
request_9b3b744c5b58ad8d,文件與寫作 > 圖片與視覺素材製作
request_1902b790b65fd5f2,AI與機器學習 > 個人化工作建議生成
request_968bf07ca41141ad,文件與寫作 > 圖片與視覺素材製作
request_ab05d9bc77cb2b51,AI與機器學習 > 個人化工作建議生成
request_7510ad592512ca47,文件與寫作 > 圖片與視覺素材製作
request_b3debcd7817df193,AI與機器學習 > 個人化工作建議生成
request_8f471b6892314dd2,AI與機器學習 > 個人化工作建議生成
request_c43f08c40795082d,文件與寫作 > 圖片與視覺素材製作
request_44ce36a80913ddc3,文件與寫作 > 圖片與視覺素材製作
request_94d60301dd6fa33b,文件與寫作 > 圖片與視覺素材製作
request_3968f6d5ccf49de4,文件與寫作 > 圖片與視覺素材製作
request_70e3cf5b8ebdda5c,文件與寫作 > 圖片與視覺素材製作
request_0adb692ed71a048f,文件與寫作 > 圖片與視覺素材製作
request_7016539f8e6721bd,文件與寫作 > 圖片與視覺素材製作
request_6fb54e46abc3dc96,文件與寫作 > 圖片與視覺素材製作
request_ae4f1d89465f0fc8,文件與寫作 > 圖片與視覺素材製作
request_4aa0ac28a5268bdb,文件與寫作 > 圖片與視覺素材製作
request_67fded242f39180e,其他 > 更新內容顯示問題
request_88aeaf4e9d89ec07,AI與機器學習 > 個人化工作建議生成
request_da571b0b66618d79,AI與機器學習 > 個人化工作建議生成
request_486b1c4e519f3654,AI與機器學習 > 個人化工作建議生成
request_6b77e991b46bc160,AI與機器學習 > 個人化工作建議生成
request_a3669b693ea0abfe,文件與寫作 > 對話標題與任務索引
request_ef7df05040ed55e2,文件與寫作 > 內容改寫
request_ce87cd9d9a1b843b,文件與寫作 > 圖片與視覺素材製作
request_9a7110a1dd3951cb,程式開發 > 資料庫整合開發
request_e06d00e32b5df3a1,文件與寫作 > 圖片與視覺素材製作
request_92d7a432372fb33b,文件與寫作 > 圖片與視覺素材製作
request_408562772fccd013,文件與寫作 > 圖片與視覺素材製作
request_460e5c600c5dd438,文件與寫作 > 圖片與視覺素材製作
request_b034bdc3ff8c634c,程式開發 > 程式設計概念
request_fe8c554d3ead7601,學習與研究 > 論文圖表解讀
request_761c3ac5b309896b,文件與寫作 > 圖片與視覺素材製作
request_d8422f6a4738f56d,文件與寫作 > 圖片與視覺素材製作
request_d69dd94839cf6269,文件與寫作 > 規格書與實作方案
request_da866ea2327d99d1,文件與寫作 > 圖片與視覺素材製作
request_dd253f3c04f9989d,文件與寫作 > 圖片與視覺素材製作
request_ef305c2a58dc87cd,程式開發 > 程式碼解釋
request_d806ccb00d30214b,程式開發 > 程式碼解釋
request_a4ffab2c8a3d6612,文件與寫作 > 格式整理
request_ed1598250adc3458,學習與研究 > 學術插圖與研究圖解
request_dde1951a2c7ae150,AI與機器學習 > 個人化工作建議生成
request_efb30e5cc1fadd95,AI與機器學習 > 個人化工作建議生成
request_4822538a9fec005a,AI與機器學習 > 個人化工作建議生成
request_af2aabeb688064c6,AI與機器學習 > 個人化工作建議生成
request_f5c9e1cabb6488d7,AI與機器學習 > 個人化工作建議生成
request_cc2d41339d2ec280,AI與機器學習 > 個人化工作建議生成
request_ea6208ca8cba4cf3,AI與機器學習 > 個人化工作建議生成
request_49fe0e497b8af952,AI與機器學習 > 個人化工作建議生成
request_0b9508fb995a5846,AI與機器學習 > 個人化工作建議生成
request_13c9314b1178273f,程式開發 > Excel巨集與辦公自動化
request_978d2fa500ee37be,AI與機器學習 > 個人化工作建議生成
request_5a59f153bc7f54ce,AI與機器學習 > 建議內容安全審核
request_82cb4c82f1f95275,程式開發 > Excel巨集與辦公自動化
request_8b4cd86ec9e457ef,程式開發 > Excel巨集與辦公自動化
request_e441a27f71d627d6,程式開發 > Excel巨集與辦公自動化
request_017c04dcb2085d38,文件與寫作 > 標題與主旨處理
request_c127bbfebd3f2846,程式開發 > Excel巨集與辦公自動化
request_733a4aaef19ba498,文件與寫作 > 文件閱讀與理解
request_04386e4345099712,程式開發 > Excel巨集與辦公自動化
request_8bceeca54ec902e9,其他 > 更新內容顯示問題
request_4cca47eb17f7c46e,文件與寫作 > 內容改寫
request_60a1118a4894dd1c,文件與寫作 > 內容改寫
request_e77c9c020fa38a55,程式開發 > 資料庫整合開發
request_ef6aecfc6464c082,資料庫 > Firebase與Firestore
request_dce72d76b759cbda,資料庫 > Firebase與Firestore
request_aa8477ef55ec6eab,資料庫 > Firebase與Firestore
request_7413031d827bc88c,資料庫 > Firebase與Firestore
request_b544f5ddc1804a07,程式開發 > Excel巨集與辦公自動化
request_f1fe8874dcb348b5,程式開發 > Excel巨集與辦公自動化
request_5b533fc1f98af851,資料庫 > Firebase與Firestore
request_f098a5704c8abf61,其他 > 更新內容顯示問題
request_6283814e541bb466,資料庫 > Firebase與Firestore
request_be6b00c14cfe33d3,其他 > 更新內容顯示問題
request_ac0c969f5c9567ad,資料庫 > Firebase與Firestore
request_e7d2a0847d226f81,其他 > 更新內容顯示問題
request_ef223cbccfe7593c,資料庫 > Firebase與Firestore
request_d11e64fe35bf6a2e,資料庫 > Firebase與Firestore
request_8e203b566eaaf0d7,其他 > 更新內容顯示問題
request_a8649f6f3431890e,資料庫 > Firebase與Firestore
request_99f1d87ba260ee12,其他 > 更新內容顯示問題
request_c5f0b8325088b6cc,資料庫 > Firebase與Firestore
request_e12f9a58d2ce0ffb,其他 > 更新內容顯示問題
request_e7e549bb5e477598,資料庫 > Firebase與Firestore
request_ccee19b08c07c231,資料庫 > Firebase與Firestore
request_5aa16e9a6ded7174,其他 > 更新內容顯示問題
request_bc5c945fb9c91966,資料庫 > Firebase與Firestore
request_53564fc7317cac89,資料庫 > Firebase與Firestore
request_c43750686116b0c1,資料庫 > Firebase與Firestore
request_62616b36f9e0ec3a,資料庫 > Firebase與Firestore
request_62e980662b9c9246,資料庫 > Firebase與Firestore
request_3d4c84c52bf6a7aa,資料庫 > Firebase與Firestore
request_f72c435feff4fe05,資料庫 > Firebase與Firestore
request_febdb4b90ff94dae,資料庫 > Firebase與Firestore
request_e383f376cddb4575,資料庫 > Firebase與Firestore
request_27a374f753bc09fa,資料庫 > Firebase與Firestore
request_5ca2d1b6c77c78f4,資料庫 > Firebase與Firestore
request_920fafa24a4baa35,資料庫 > Firebase與Firestore
request_0ba949f8207e688d,資料庫 > Firebase與Firestore
request_4ec289538c9b6e3a,資料庫 > Firebase與Firestore
request_d78ac870c711d1a4,資料庫 > Firebase與Firestore
request_8a7fc4dde2eac260,資料庫 > Firebase與Firestore
request_d25bec95186bcc0a,資料庫 > Firebase與Firestore
request_a438eba56a37dd6e,資料庫 > Firebase與Firestore
request_f5b95083aad8dc41,資料庫 > Firebase與Firestore
request_5bd10920de846adf,資料庫 > Firebase與Firestore
request_333a569545746fab,資料庫 > Firebase與Firestore
request_85fd4390ee37ca40,資料庫 > Firebase與Firestore
request_b5694f6315903194,資料庫 > Firebase與Firestore
request_83a764e31bee21b1,資料庫 > Firebase與Firestore
request_f200d01b177246d9,資料庫 > Firebase與Firestore
request_59ea06e39bdcde23,資料庫 > Firebase與Firestore
request_eb3b0e9f0eea8791,資料庫 > Firebase與Firestore
request_e169fbec95823a1e,資料庫 > Firebase與Firestore
request_8d309d1a754c679d,資料庫 > Firebase與Firestore
request_d8ef0e2ac174d749,資料庫 > Firebase與Firestore
request_edef99282c29370f,資料庫 > Firebase與Firestore
request_542a4f6ef3415625,資料庫 > Firebase與Firestore
request_9cb5351b85585851,資料庫 > Firebase與Firestore
request_6090a508b0c03165,資料庫 > Firebase與Firestore
request_d3ec302fe953ffd1,資料庫 > Firebase與Firestore
request_d00f0cc6d5696b08,資料庫 > Firebase與Firestore
request_0377590f5ecd7194,資料庫 > Firebase與Firestore
request_7571dd12adac809d,資料庫 > Firebase與Firestore
request_c02c88a4682681f7,資料庫 > Firebase與Firestore
request_4ac3475c39c6af71,程式開發 > API開發
request_540ecda02e61413e,程式開發 > 專案架構與程式重構
request_06551feef88a67c0,資料庫 > Firebase與Firestore
request_3e3bca6805b2447f,AI與機器學習 > 個人化工作建議生成
request_ad86f4e58e02a447,生活與一般問答 > 日常對話
request_bf495f34129e068a,AI與機器學習 > 個人化工作建議生成
request_a5561754e9bcd1ab,資料庫 > Firebase與Firestore
request_f66d2d5de52fefb9,AI與機器學習 > 個人化工作建議生成
request_69a53c086770ebc7,AI與機器學習 > 個人化工作建議生成
request_5fa0bacad6b27c4a,AI與機器學習 > 個人化工作建議生成
request_5e0e1977ab20287a,系統與維運 > 門禁與IoT設備管理
request_d3450599b4fee603,AI與機器學習 > 個人化工作建議生成
request_20112f69eb63e48e,資料庫 > Firebase與Firestore
request_71cf3f480e5d7684,AI與機器學習 > 個人化工作建議生成
request_d61b9362212dc201,AI與機器學習 > 個人化工作建議生成
request_eaeb279fb73fe6fa,資料庫 > Firebase與Firestore
request_b15a23186429e2a8,AI與機器學習 > 個人化工作建議生成
request_650f5636aededae9,資料庫 > Firebase與Firestore
request_dabc49038a68df14,AI與機器學習 > 個人化工作建議生成
request_fc4cf1b5b001ea28,文件與寫作 > 格式整理
request_6ad8cfb0f0691e39,資料庫 > Firebase與Firestore
request_a26d757db766b6d5,系統與維運 > 門禁與IoT設備管理
request_1bc6473cfa52c273,資料庫 > Firebase與Firestore
request_475a1b6b31b1f810,資料庫 > Firebase與Firestore
request_38529cc5a892606d,資料庫 > Firebase與Firestore
request_5c603fb10090fe19,資料庫 > Firebase與Firestore
request_901bc8864259bd77,系統與維運 > 設備監控與故障排查
request_beba4352eb72e585,資料庫 > Firebase與Firestore
request_45ee9e4629b4dad2,學習與研究 > 文獻搜尋與引用
request_4f62bbd5c687ebe1,系統與維運 > 通知與排程管理
request_5a28f52844196922,資料庫 > Firebase與Firestore
request_8251fe06846fcba6,系統與維運 > 通知與排程管理
request_18968d4c6159d065,資料庫 > Firebase與Firestore
request_fe4e06a1e2c5cdfe,系統與維運 > 通知與排程管理
request_4389f88cb77ee48e,AI與機器學習 > 個人化工作建議生成
request_2c1b620c7501d2cf,資料庫 > Firebase與Firestore
request_32983544b86ef812,AI與機器學習 > 個人化工作建議生成
request_d8b4aef655d1848c,AI與機器學習 > 個人化工作建議生成
request_5f9c8d829b4e1924,資料庫 > Firebase與Firestore
request_4690dd3cd576546e,AI與機器學習 > 個人化工作建議生成
request_d2f5949d0026dbca,系統與維運 > 通知與排程管理
request_54616bb124a4d490,資料庫 > Firebase與Firestore
request_02db9e8545d56cfc,AI與機器學習 > 個人化工作建議生成
request_f4a3176f8651db0a,資料庫 > Firebase與Firestore
